gene_id	dispersion
Smp_025380	0.134503035658858
Smp_025510	0.0095974390928086
Smp_025550	0.0211813983433755
Smp_025560	0.0338845209792517
Smp_025570	0.0489654263744328
Smp_025620	0.104133171073038
Smp_025670	0.0123488301745401
Smp_025680	0.109065054230412
Smp_025700	0.0611183080617973
Smp_025740	0.0315070841691861
Smp_025750	0.0254564073122979
Smp_025830	0.244434698107487
Smp_025860	0.154585148140141
Smp_025890	0.0681778780324522
Smp_026030	0.0630846234147033
Smp_026090	0.00737123619595457
Smp_026160	0.0889451657532747
Smp_026190	0.0294946599363705
Smp_026200	1.29467023807533
Smp_026230	0.152954225248381
Smp_026250	0.0215642498714582
Smp_026260	0.0514860459447162
Smp_026270	0.0904686746949774
Smp_026280	0.0303453306636606
Smp_026300	0.0936326020897293
Smp_026320	0.0783245323051449
Smp_026340	0.145455903740521
Smp_026390	0.0124123831609532
Smp_026400	3.32339051694195
Smp_026420	0.0464946729169798
Smp_026510	0.0338927620652387
Smp_026540	0.02829643963841
Smp_026560	0.047213407152797
Smp_026630	0.0664297523034212
Smp_026700	0.0410430546934263
Smp_026770	0.0708178523651525
Smp_026790	0.150619973409136
Smp_026820	0.0587101148022631
Smp_026830	0.0888178022903322
Smp_026910	0.0207092549408336
Smp_026920	0.244483796228565
Smp_026930	0.0297012577842921
Smp_027000	0.0226151090712869
Smp_027010	0.00691792050855812
Smp_027040	0.027059426682935
Smp_027080	0.105655369368574
Smp_027210	0.141459027078309
Smp_027220	0.104296656236533
Smp_027240	0.188920951521247
Smp_027250	0.102223468763688
Smp_027300	0.0292119803895654
Smp_027340	0.0948041202582361
Smp_027370	0.0769599328608463
Smp_027390	0.0211799705121073
Smp_027400	0.0336813084892612
Smp_027430	0.0696266639185354
Smp_027450	0.0200679394692771
Smp_027480	0.0707389465236924
Smp_027500	0.154717793121274
Smp_027550	0.0482003225553684
Smp_027610	0.119970771116182
Smp_027850	0.0456718603345772
Smp_027870	0.120616635317594
Smp_027880	0.0801951565738079
Smp_027910	0.0172568825626955
Smp_027920	0.0358435379376494
