	PRJEB14695__ovary_mixed_sex_r1	PRJEB14695__ovary_mixed_sex_r2	PRJEB14695__ovary_mixed_sex_r3	PRJEB14695__ovary_single_sex_r1	PRJEB14695__ovary_single_sex_r2	PRJEB14695__testis_mixed_sex_r1	PRJEB14695__testis_mixed_sex_r2	PRJEB14695__testis_mixed_sex_r3	PRJEB14695__testis_single_sex_r1	PRJEB14695__testis_single_sex_r2	PRJEB14695__testis_single_sex_r3	PRJEB14695__whole_female_mixed_sex_r1	PRJEB14695__whole_female_mixed_sex_r2	PRJEB14695__whole_female_mixed_sex_r3	PRJEB14695__whole_female_single_sex_r1	PRJEB14695__whole_female_single_sex_r2	PRJEB14695__whole_female_single_sex_r3	PRJEB14695__whole_male_mixed_sex_r1	PRJEB14695__whole_male_mixed_sex_r2	PRJEB14695__whole_male_mixed_sex_r3	PRJEB14695__whole_male_single_sex_r1	PRJEB14695__whole_male_single_sex_r2	PRJEB14695__whole_male_single_sex_r3
Smp_130790	2260.61102631245	1967.73367940957	2316.50346680741	1181.35300195274	1187.9111686158	1097.12166184201	972.455796925434	1251.51885208963	1087.35824334779	1231.44300190123	1311.63867869007	1139.10905058834	1887.10929790549	1596.60592433153	1176.27504721897	1226.46486375345	1227.53794469914	1679.55665562229	1112.58249431254	1288.06239223805	1263.37556870161	1301.33109458626	1222.46197537431
Smp_130800	2945.87038189975	2957.57239674534	3211.30832856843	2247.52598062337	2449.85835054792	1369.22524860838	1204.23953547357	1725.2750636698	1226.73478318688	1454.32135771409	1621.25678855773	657.616159716489	1592.84818704565	1718.25208999488	1778.57318536158	1670.03454995049	1752.36554500763	1493.66822368492	712.965074341102	777.441395152616	1083.6712852225	1110.08818034808	1262.27395541523
Smp_130810	16.1383543888313	17.9156328929551	16.1796476576285	37.8881655533272	28.0136266602266	4731.33716669366	5447.56529649174	5493.72023851921	4664.689432551	6019.31904835577	3484.31907502363	300.012260237258	89.5577293921251	91.2346242475158	254.891061596405	255.291905724915	260.208642169758	109.346136433743	257.817690304154	255.310498542716	267.922749914307	245.09867744319	231.84623670892
Smp_130840	1173.13422288043	1062.99421831534	1212.06664843886	1226.81880061674	1160.56453306653	641.07605042157	705.710265411933	663.567332180691	772.101784187953	821.763721971852	747.72327397434	734.628235447036	1143.46029491731	946.559226567976	643.835940773142	780.235886871771	718.881502943568	1242.17210988732	838.89909998967	745.004405583664	640.400719307369	589.116103630268	813.803709660099
Smp_130850	29561.1202987728	24601.1499008429	27594.0373486145	12616.759129258	11590.9715262242	7986.78447876652	6234.85307882285	5634.14960416675	6862.6353425531	5682.5963525234	9160.94851300066	4901.31636758145	14906.5642082857	17401.1038538751	9717.01369263629	9659.60748286647	10775.8720175386	13215.5740493821	5918.89920548267	5919.22741908257	5634.00156628745	5782.35041268441	6943.67769537322
Smp_130890	44.6908275383021	49.2679904556266	54.1666465059735	62.8943548185232	40.0194666574666	159.996909018626	179.988489710566	109.565768801928	110.616301459592	105.025412271525	104.39573156921	666.32187262516	796.424093522827	792.600798150293	983.690689568349	881.288932887883	1119.48520345916	776.357568679573	560.257673160949	589.097584752251	458.518202089119	442.936174930967	387.581335104306
Smp_130900	536.289930459626	627.047151253429	545.887242709552	793.378186686673	865.087470912237	446.249882296848	495.939507619762	432.090355838589	518.790453845487	629.350752924784	527.332285106008	409.838176931254	650.892783260623	809.707290196703	313.421601666691	386.129007408934	367.526330748246	599.21682765691	457.130597039288	382.965747814075	318.022125914544	336.32374572922	370.017226262721
Smp_130910	1086.23539155595	988.345747928024	899.72910235247	1495.06701273429	1339.98514191417	1862.27694782904	1869.80848303639	1986.07245701523	1632.69660954358	1458.3299612359	1649.80946727751	1139.77872081208	1405.73650242282	1632.71962976283	1330.15372514568	1106.79678294489	1241.50394526757	1655.50050560686	746.679695380876	792.090358183755	850.600275134447	891.367835903261	940.26529331951
Smp_130940	993.75020678919	1048.06452423787	963.744230041347	1067.68850529276	918.446759788859	811.957102910851	934.904241518193	902.760207734195	814.135978742598	1008.56464608838	821.78178440378	1055.40027262035	1509.68743832439	1881.71412510501	1082.81499130028	1004.68002065493	1034.21909472556	1384.32208725118	1177.03691688858	1204.35403206011	1240.50411444063	1268.3581783383	1261.10301482579
Smp_130950	1659.7676782975	1673.61870608356	1690.42144875136	3835.04011730778	4327.43832789406	6030.90389708984	5331.0259866072	5276.13188075763	5702.27034024198	5290.55492809	6258.39026689263	5472.54506843498	1632.82931623857	1864.6076330586	8202.77197855987	6707.26296478521	6469.93352649211	1622.69666467674	5273.36337322111	5488.12936416618	6561.92913916139	6575.89859705204	6443.68606368277
Smp_130960	7.44847125638369	20.9015717084476	10.5519441245403	8.33539642173199	22.0107066616066	5653.22411865812	5069.45997997746	5885.6879184585	4050.76895945026	5211.98629906245	3114.02652287643	308.717973145928	52.7750905346451	60.8230828316772	161.431005677723	202.106092032224	295.491169921589	96.2246000616935	223.11146276321	183.112037889243	205.843088348797	190.143817029919	222.478711993408
Smp_130980	1443.76201186237	1358.6021610491	1345.02114440807	1727.70034923172	1496.72805298925	1886.22206346448	1966.92457460684	1776.19999846506	1560.79601359485	1677.19971352694	1292.90098328021	1244.91694593987	1634.42856140628	1516.77562811495	1086.59115517579	1174.34276633461	1210.63173348472	2097.25889679918	1135.38944383945	1236.79102162906	1046.64131165711	1081.51165293318	1173.28247061787
Smp_131000	1600.80061418446	1510.88504063921	1549.02539748252	1350.33422032058	1386.00752857026	1507.45387068569	1160.21357396164	1351.82554183787	1472.30297242717	1471.95921321007	1303.60823780013	452.027401027118	873.187861573219	883.835422397809	654.220391430773	636.10233176458	651.256658085891	979.741382446334	514.643774107138	526.316314618796	577.231940872288	581.42242317241	579.6155917723
Smp_131020	11.7934128226075	10.4507858542238	17.5865735409005	70.4719879291887	50.6913244327911	83.8079047240422	152.79598407084	50.9249347952623	59.7328027881798	42.4911973312275	82.0889513193786	1698.95335763822	527.750905346451	450.470957222109	2133.5325896588	1723.22036364318	1667.83448893554	489.870691223167	1831.49720766066	1940.98760162598	2583.38521462088	2599.36489754773	2259.91533761725
Smp_131030	996.85373647935	1040.59967719914	949.674971208627	1300.32184179019	1203.25196416783	725.972369492677	1016.48175843737	858.007992308056	938.026236377341	983.711304253134	671.880221124914	1899.18475453764	2168.5764474236	2182.02809658642	1197.9879895031	1245.61175668281	1141.53678330405	2291.89501965125	1583.59558236821	1416.76399601163	1428.92133287631	1411.24081541281	1389.90647966408
Smp_131050	163.245661702409	113.465674988716	123.106014786304	420.558637641932	661.655182070115	113.19509209481	152.79598407084	171.292962493155	151.544332999641	171.568230733635	192.730581358541	674.357915310086	721.25957064015	769.792142088414	785.442086104478	723.858924357519	710.795923667107	756.675264121499	528.526265123515	638.276246356791	838.619989569173	861.692211280094	877.034501489804
Smp_131060	332.698382785138	222.452441754193	252.543196047331	83.3539642173199	68.700084428651	1940.64278081776	1144.67499931036	1313.24604578086	1301.9538681794	1183.33975963947	891.378938783253	251.126333903955	51.1758453669286	102.638952278455	229.401955436765	187.214064198271	218.310640464458	67.7946045889204	161.631859690681	118.23805875134	310.398307827551	222.017636069616	120.606880712216
Smp_131070	2721.79553827021	2234.97520339615	2572.56397756293	2690.05975428623	2628.6119682846	2196.42015237815	2158.56699530586	2186.68583651172	2264.31569087785	2300.13670081682	1971.91937408507	1015.88972941946	1221.82330813542	1146.13496710942	977.08240278622	1022.76319731044	1068.7665698159	1255.29364625937	773.453070912461	936.487279490701	1007.43310435258	869.385891737952	830.196877912245
Smp_131080	22.966119707183	25.3804799316864	30.2489064903489	97.7514671275843	107.385568864202	348.292591060955	391.054128723676	361.104083093678	393.794033196148	395.248307250852	250.728210008102	1265.67672287593	214.298852474014	182.469248495032	445.587337309271	407.40333288601	543.203916845907	332.412254758578	660.409929779102	667.57417241907	619.707498785532	613.296242212108	709.589997200029
Smp_131100	626.912997412294	544.933833827385	569.804982725176	737.303701667748	634.308546520846	509.377914426646	569.747737213303	429.003996154028	577.417093619071	618.928383768068	461.304215566508	683.733298442501	1117.87237223385	1068.20539223133	631.563408177759	663.758954884779	618.179288318549	1491.48130095625	595.955507203063	567.124140205542	566.340772176585	568.233256673225	570.248067056789
Smp_131150	3628.64691373492	3438.30854603964	3656.60037062403	2890.1092684078	2952.76964821008	2062.54518768909	1792.11560978003	1723.73188382752	1926.9359714261	1928.13829399249	1665.87034905739	1632.65600548758	2072.62173736061	1997.6581267529	1946.61247782144	1743.4309728464	2155.90945616921	2477.78345158861	1296.02969702896	1456.52546709615	1409.31722922404	1391.45706566403	1396.93212320072
Smp_131160	252.006610840981	404.594709499236	322.186027269297	203.080567365834	193.427422177755	92.5152195005661	49.2054863956944	72.5294525871918	146.013517926662	131.482195515496	101.71891793923	454.03641169835	588.522221719679	558.812073516034	272.827840005041	256.355621998769	266.08906346173	798.226795966321	281.616246332229	243.80059901825	136.139608696294	168.16187286461	134.658167785484
Smp_131220	680.914414021076	712.146407494966	702.056015752748	897.949523613856	829.069950920517	14234.2828309224	15936.1031861003	15967.2818280782	11943.2420685922	9802.63905224374	12814.799117923	1167.23519998558	1344.96518604959	1292.49051017314	735.407914754073	796.723489116505	752.693925372407	1106.58290070948	1319.82825305703	1040.0763752109	1193.67208904911	1296.9347057532	1180.3081141545
Smp_131230	193.039546727944	210.508686492223	184.307290708637	523.614447946983	483.568555444388	473.460240973485	494.644626398822	461.410772841922	433.615901721601	582.850952071743	415.798383856853	109.156246470252	30.3856581866139	36.1137054313083	77.4113594477971	44.6760835018601	49.2485283202649	52.4861454881965	123.950812646228	101.496386715752	140.496076174576	139.585345449709	142.854751911557
Smp_131250	896.920080456203	942.06369628789	1060.11865304548	843.390565217064	891.767115350548	1752.34709877543	1856.85967082699	2334.83110137066	1596.19323006191	1603.44140872557	1693.53075656718	6483.07743606449	5013.63360079129	4882.95311858058	4831.60167870519	4595.7861611854	4023.67826903179	4518.18235744225	9170.37692281852	6027.00193281167	6865.79274577152	6793.5198442886	6024.48933266361
Smp_131290	13.6555306367034	26.8734493394327	9.14501824126826	67.4409346849225	45.3553955451288	47.8902312708813	94.5263291285708	49.3817549529816	67.4759438903512	52.9135664879437	33.0140347697501	235.054248534102	62.3705615409442	60.8230828316772	315.309683604442	313.796300786875	332.243802996414	59.046913674221	166.58989219653	132.887021782479	193.862802783523	180.25194215553	156.906038984825
Smp_131320	1955.22370480072	2306.63773496797	1981.65510658867	2681.7243578645	2755.34027936658	1331.13074646109	2093.82293425889	2186.68583651172	2235.55545249836	2451.66191394139	1541.84465086833	1070.13301754272	1717.58931012754	1923.52999455179	949.705214688828	1091.90475511094	1118.75015079766	2167.24042411678	1221.65920944122	1084.02326430432	1037.92837670055	1014.46672322899	918.017422120169
Smp_131350	3.10352969015987	0	2.11038882490806	37.8881655533272	47.3563688780022	2.17682869413097	0	1.54317984228068	2.21232602919184	12.0258105654417	8.92271209993246	322.111377620806	47.9773550314956	49.4187548007377	569.256704231972	387.724581819715	489.545072556663	72.1684500462701	193.363267728115	184.158392391468	369.21061878435	369.296661977183	408.658265714208
Smp_131360	2150.12536934276	1879.64848435254	2175.81087848021	1331.39013754392	1458.70955966466	1505.27704199156	1494.29292896398	1310.15968609629	1275.4059558291	1438.28694362683	1155.49121694125	1017.22906986695	1005.92521049369	965.566439952875	882.678305898662	840.335856344512	913.670458240138	1443.3690009254	792.293594434688	808.832030219343	805.946483482063	738.593323954366	840.735343217196
Smp_131370	0	0	0	3.03105324426618	2.66796444383111	0	0	1.54317984228068	0	0	0	2.00901067123164	14.3932065094487	11.4043280309395	16.0486964708848	53.7176718296175	39.6928437208105	2.18692272867485	5.94963900701893	10.4635450222425	9.80205182613319	13.1891664991851	10.5384653049509
Smp_131380	605.808995519207	582.258069021041	605.681592748613	550.893927145378	531.591915433348	442.984639255652	530.901300585124	305.549608771574	335.167393422564	392.843145137763	391.707061187035	81.6997672967533	283.066394685824	205.277904556911	198.248603463871	173.917610775098	152.89095359127	238.374577425559	87.2613721029443	111.959931737994	138.317842435435	148.378123115833	131.145346017167
Smp_131390	2389.7178614231	2542.52690139188	2416.39520451973	2962.85454627019	2681.97125716122	1203.78626785442	1824.48764030351	1467.56403000892	1836.23060422923	1934.55205962739	1556.12099022822	2082.67439584346	2259.73342198344	2088.89275100041	1846.54413512062	1875.33179080427	1961.85555353413	2099.44581952786	2003.04513236304	2019.4641892928	1680.50732974706	1762.95192205774	1868.82118074463
Smp_131400	2042.74324206323	1715.42184950045	2094.91264019207	1583.72532012908	1510.06787520841	2016.83178511234	1610.83223884852	1405.8368363177	1758.79919320752	1451.11447489664	1984.41117102498	2005.66232011292	2717.11753995037	2731.33656341	2995.4419942422	2991.70202021385	3076.93044102431	2307.20347875197	2332.25849075142	2423.35702715136	2727.14864140417	2549.90552317579	2285.67603058491
Smp_131410	1.24141187606395	0	1.40692588327204	5.30434317746581	10.6718577753244	8.70731477652387	2.58976244187865	0	3.31848904378776	7.21548633926504	1.78454241998649	699.13571358861	1180.24293377479	1366.61864237425	676.877374683787	678.650982718732	267.559168784723	1117.51751435285	771.469857910122	724.077315539179	712.282432699012	659.458324959256	673.29083892742
Smp_131460	1431.34789310173	1324.26386467093	1496.26567685981	925.986766123318	947.794368671001	702.027253857237	714.774433958508	777.762640509461	738.916893750076	761.634669144644	812.859072303847	2390.0530285419	2435.65039043226	1925.43071589028	4185.8776559943	4020.84751516741	4458.82944463771	1898.24892848977	2947.05452147671	3186.14945927283	3440.52019097275	3609.43523194366	3338.35162049056
Smp_131470	0	0	2.11038882490806	1.51552662213309	0	7.61890042945838	0	0	1.10616301459592	1.60344140872557	2.67681362997974	323.450718068294	249.482246163777	288.909643450467	355.903445266092	375.491844670396	391.048015916133	161.832281921939	389.70135495974	391.336583831868	551.0931360026	517.674785093016	525.752324658107
Smp_131490	0	0	0	0	6.66991110957777	3.26524304119645	7.76928732563595	6.1727193691227	4.42465205838369	1.60344140872557	11.5995257299122	178.801949739616	215.89809764173	357.335611636104	212.409217997004	296.244982268287	306.516959844037	223.066118324835	285.582672336909	277.283943089426	302.774489740559	242.900483026659	225.991533761725
Smp_131580	88.1402432005403	125.409430250686	97.0778859457708	410.707714598067	510.915190993657	946.920481946971	968.571153262616	1001.52371764016	1240.00873936203	1468.75233039262	1456.18661470898	6588.21566119228	2835.46168236139	3126.68660181591	5862.49441671732	5653.12013739608	5617.27243915618	2613.37266076645	6465.27438762724	5532.0762532596	7759.95769568878	7485.95108549582	6385.13903421082
Smp_131600	317.180734334339	641.976845330891	339.069137868562	1277.58894245819	986.479853106552	591.008990456558	753.620870586688	591.037879593499	737.81073073548	727.160678857044	1369.63630733963	1092.90180515001	1189.83840478109	1125.22703238603	2012.69534564273	1692.37259170142	1712.67270128682	1581.14513283192	1445.7622787056	1300.61864626474	1685.95291409491	1762.95192205774	1606.5304887103
Smp_131620	30.4145909635667	44.7890822323878	35.876610023437	263.701632251158	222.775031059898	8221.88197773266	5048.74188044243	4950.52093403641	4929.06239303943	4768.63474954983	1809.5260138663	318.763026502087	103.950935901574	68.4259681856368	315.309683604442	240.399877890962	332.243802996414	111.533059162418	221.12824976087	202.992773431504	193.862802783523	178.053747738999	165.102623110898
Smp_131630	3837.20410891366	4304.23080253247	4163.7971515436	714.570802335752	691.669782063215	4508.21222554523	5015.07496869801	5556.99061205271	6942.279079604	6558.07536168756	5623.98543658743	120.540640273898	252.68073649921	330.725512897245	286.044413569299	332.943193716243	325.628329042946	220.87919559616	142.791336168454	113.006286240219	155.743712348561	147.279025907567	115.92311835446
Smp_131640	12.4141187606395	14.9296940774626	10.5519441245403	247.030839407694	292.809097710464	4.35365738826193	1.29488122093933	3.08635968456135	6.63697808757553	8.81892774799061	4.46135604996623	393.766091561401	148.729800597636	115.944001647885	901.559125276174	1010.53046016112	980.560250436319	157.458436464589	259.800903306493	191.482873907037	426.933812871579	436.341591681374	377.042869799355
Smp_131650	3166.2209899011	3596.56330326074	3202.8667732688	2889.35150509674	2854.05496378833	2384.71583442047	2772.3406940311	2986.05299481311	2467.8496855635	2891.80658063656	1939.79761052532	1844.94146641439	1845.52892354486	1687.84054857904	1205.54031725411	1383.89487228381	1249.58952454403	2029.46429221026	1852.32094418523	1765.20004525231	1546.5459547899	1506.8622725319	1381.70989553801
Smp_131660	1130.92621909426	862.936317677338	1031.98013538004	369.030732489407	520.920057658024	676.993723874731	534.785944247942	623.444656281393	461.269977086499	472.213494869679	451.489232256582	411.847187602486	506.960718166137	467.577449268518	456.915828935778	412.190056118352	603.478235088619	533.609145796664	405.567058978457	392.382938334093	395.349423654039	413.2605503078	519.897621710912
Smp_131680	1656.04344266931	1737.81639061665	1778.35431645586	1811.81207676011	1680.15060850264	1383.37463512023	1582.34485198786	1469.1072098512	1365.00516001137	1482.38158236679	1383.91264669952	1046.69455971168	994.730494319675	1013.08447341512	860.021322645649	925.433158252817	1008.49225157319	1244.35903261599	1108.61606830786	1049.49356573092	844.065573917025	838.61116990652	881.71826384756
Smp_131690	431.390626932222	467.299424624579	411.525820857072	662.28513387216	584.951204309971	831.548561158029	912.891260762225	1007.69643700928	733.386078677096	768.048434779546	812.859072303847	567.210679511066	348.635446562201	478.981777299458	809.987151295243	797.787205390359	746.078451418938	334.599177487252	580.089803184346	580.726748734457	640.400719307369	655.061936126194	642.846383602006
Smp_131700	1403.41612589029	1866.21175968282	1531.43882394162	2231.61295109097	2085.01421285401	21414.5522785134	18650.1742251891	21778.8971141072	13234.1343066256	16862.5915748624	14479.7771957704	2525.99608396191	1272.99915350235	1241.17103403391	1584.10074577321	1779.59732615743	1427.47226862619	1078.1529052367	2534.54621699007	2412.89348212911	2378.63124314166	2330.0860815227	2583.09494030241
Smp_131770	3894.92976115064	3835.43840850014	3895.77777078028	3360.68028458013	3246.91272814246	2183.35918021336	2431.78693292405	2376.49695711224	2390.41827454179	2350.64510519168	2568.84881357056	1799.4038911998	2069.42324702518	1995.75740541441	2071.22588571301	2025.31578541766	2065.49797880514	2003.22121946617	1689.69747799338	1834.25944239911	1997.44033879203	1906.93365634051	1800.90662655717
Smp_131790	392.90685877424	323.974361480938	343.289915518378	168.981218367839	243.451755499589	229.655427230817	130.783003314872	151.231624543506	164.818289174792	160.344140872557	497.887335176231	206.928099136859	676.480705944088	697.564731225798	646.668063679769	497.287358026657	431.47591229844	172.766895565313	284.591065835739	417.495446387475	524.954331132911	582.521520380676	521.068562300351
Smp_131800	1391.00200712965	1598.97023569624	1466.7202333111	1892.89275104423	1981.63059065556	1539.01788675059	1645.79403181388	1669.72058934769	1744.41907401777	1881.63849313945	1504.36926004861	1950.07969154218	1652.02025825116	1587.10231763908	1026.17253316775	1161.04631291144	1177.55436371738	2005.40814219484	1721.42888603081	1619.75676944313	1493.17922818096	1606.88011848405	1570.23133043769
Smp_131810	332.077676847106	328.453269704177	258.170899580419	616.819335208168	579.615275422308	1385.55146381436	1388.11266884696	1547.80938180752	1126.07394885865	1002.15088045348	1037.71141722214	875.928652656994	428.597704948027	347.832004943654	756.176816069335	700.457166332735	701.975291729149	400.206859347498	1078.86787327277	771.16326813927	756.936224351397	800.14276761723	839.564402627757
Smp_131840	236.488962390182	258.283707540103	236.363548389703	549.378400523245	474.897671001937	510.466328773712	365.15650430489	328.697306405784	452.420672969732	439.342945990805	443.458791366643	5319.86025742138	670.083725273221	684.259681856368	2828.34674275122	3083.18161976527	3021.06643875058	861.647555097892	7049.33061681627	4835.20415477825	5799.54733046214	5471.30590274529	5883.97646193093
Smp_131870	4114.03895727592	4260.93468970782	4540.14982531887	2305.8737555755	2201.73765727162	1741.46295530477	2060.15602251447	2225.26533256873	2114.9836839074	2270.4730347554	2392.17911399189	2390.0530285419	3068.951476848	3297.75152228	4301.05065419712	3908.09359013891	3427.55056055814	2528.08267434813	3188.01490126098	3282.41407347746	3212.89476523255	3185.1837095532	2841.87281056843
Smp_131890	1503.34978191344	1694.520277792	1541.28730512452	2716.58147017356	2525.8953371971	2189.88966629575	1697.58928065146	2300.88114484049	2364.97652520608	1895.26774511362	2058.46968145442	7438.02717512327	1452.1146122866	1482.56264402213	4808.94469545218	4207.52972122875	4932.93841130295	1325.27517357696	7565.95760392574	5759.13518024226	7812.23530542816	7438.6899055404	7497.53259417786
Smp_131940	604.567583643143	661.385447631593	674.620961028943	1329.11684761072	1374.66867968398	868.554648958256	1195.175366927	1185.16211887156	1116.11848172728	1190.55524597873	894.055752413232	2306.34425057392	991.532003984242	982.672931999285	2271.36257111463	2358.2589791339	2532.99147151691	726.058345920051	1949.49838129987	2229.78144423987	1827.53810713906	1816.80768526275	1538.61593452283
Smp_131950	1716.87262459644	1700.49215542299	1793.83050117185	1482.18503644616	1534.74654631385	2069.07567377148	1947.50135629275	2067.86098865611	1784.24094254322	2068.43941725598	1629.28722944767	2588.27541477009	2061.42702118659	1993.85668407592	1990.98240335859	1935.96361841394	1897.90597198394	2320.32501512402	2993.66002703169	2781.21026691205	2472.29529392471	2596.06760592294	2798.54800875919
Smp_131970	2240.12773035739	1805.00001396523	2104.76112137497	1862.58221860157	1665.47680406157	2455.46276697973	2165.04140141055	1882.67940758242	1901.49422209039	1822.3111610166	2434.11586086158	1499.39163096255	2125.39682789525	2121.20501375474	2209.05586716884	2001.38216925595	2120.62692841738	1533.03283280107	1609.37735139862	1687.76981208771	1718.62642018202	1653.0422012312	1497.63301389247
Smp_131980	0	0	0	0	1.33398222191555	0	0	0	1.10616301459592	0	0	41.5195538721205	9.59547100629911	5.70216401546974	99.1243017319353	87.7565925929395	85.266108733593	6.56076818602456	32.7230145386041	42.9005345911941	43.5646747828142	46.1620827471479	39.8119800409257
Smp_131990	1692.04438707516	1787.08438107227	1744.58809525733	1698.90534341119	1630.12627518081	1074.26496055363	1253.44502186927	1092.57132833472	1185.80675164683	1176.1242733002	1093.03223224173	3053.69622027209	750.045983659047	644.34453374808	946.873091782201	1214.23212660413	1040.09951601753	627.646823129683	3725.46562489502	2850.26966405885	1470.30777391998	1529.94331390547	1713.08608234924
Smp_132000	3076.21862888646	3254.67330888685	2978.46209488691	3386.44423715639	3332.95458145601	2828.78888802319	4520.43034229919	4379.54439239256	3620.47154677245	4606.68716726855	2557.24928784064	2838.06240822656	2421.25718392281	2284.66704886487	1826.71927477424	1974.7892624096	2098.57534857248	2753.33571540164	2863.75957537845	2463.11849823588	2222.88753079309	2093.78018174564	1983.57335850965
Smp_132010	37.2423562819184	25.3804799316864	11.9588700078123	15.1552662213309	49.3573422108755	7.61890042945838	0	3.08635968456135	6.63697808757553	22.4481797221579	5.35362725995948	44.198234767096	11.1947161740156	20.907934723389	61.3626629769124	60.0999694727404	49.2485283202649	30.6169182014479	39.6642600467929	33.4833440711759	32.6735060871107	40.6665967058208	33.9572770937307
Smp_132020	9096.44552185858	8950.35159943882	9554.43367330042	2345.27744775096	2442.52144832738	9967.6985904257	9670.17295797489	10620.1636745756	7274.12798398278	9481.95077049863	12294.6050024969	2873.55493008499	5280.70754379995	5398.04860131135	3078.51759950325	3329.43193716243	2440.37483616835	3883.97476612654	4282.74847855246	4791.25726568483	3026.65578053602	3022.51732272992	2914.47112711365
Smp_132030	2433.78798302337	2031.93136394266	2524.72849753168	1448.84345075923	1316.64045303065	1108.00580531266	749.73622692387	953.685142529458	828.516097932345	700.703895613072	870.856700953408	628.820340095503	1031.51313317715	1102.41837632415	996.907263132607	987.128702136338	881.328141134293	1100.02213252345	780.39431642065	760.699723117028	722.084484525145	740.791518370897	777.50455138749
Smp_132050	3682.02762440567	4075.80648314729	4060.38809912311	4379.87193796463	4458.83557675274	6501.09889502213	7264.28364946962	8305.3939111546	6502.02619979483	8768.41934361575	5853.29913755569	4915.37944228007	4209.21328142988	3822.35061170321	3925.32234858464	4008.08291988116	3884.75331600896	3805.24554789424	4587.1716744116	4716.96609602691	4918.45178297972	5120.69389330862	4335.99300269258
Smp_132060	8.06917719441566	22.3945411161939	24.6212029572607	20.4596093987967	24.6786711054378	20.6798725942442	20.7180995350292	13.8886185805261	24.3355863211103	0	1.78454241998649	7.36637246118267	3.19849033543304	0	0	0	0	2.18692272867485	2.97481950350947	2.09270900444849	0	0	0
Smp_132080	252.006610840981	261.269646355595	161.796476576285	143.217265791577	134.065213302513	217.682869413097	169.629439943052	429.003996154028	271.009938576001	174.775113551087	214.145090398379	213.624801374297	135.935839255904	171.064920464092	245.450651907649	310.073293828386	237.422009663367	98.4115227903684	240.960379784267	216.595381960419	200.397504000945	194.54020586298	201.401781383506
Smp_132090	5211.44705571645	4569.9793571113	5423.69928001371	5182.3432843841	4700.95335003041	4818.4103144589	5434.61648428235	5481.37479978096	4774.199570996	4645.97148178233	6384.20050750168	4131.19561027599	6619.27574917867	6236.2667115854	6967.96639127062	6197.21101147231	5867.92539672649	4212.01317542777	4723.02176507186	5551.95698880186	6584.80059342237	6487.97082039081	5098.27532641737
Smp_132120	1609.49049731691	1724.37966594693	1814.93438942093	1100.27232766862	1202.58497305687	4031.48674153055	3963.63141729528	4552.38053472799	3273.13636018933	3592.51047624963	2487.65213346117	1784.00147605369	1298.58707618581	1206.95804994109	1108.30409745992	1233.3790195335	1212.83689146921	1874.19277847435	1535.99847031205	1365.49262540264	1207.83060835352	1224.39429000768	1360.63296492811
Smp_132170	1343.20764990119	1289.92556829277	1226.83937021322	1412.47081182804	1324.64434636215	752.094313822249	863.68577436653	827.144395462442	999.971365194713	1035.02142933235	1199.21250623092	922.135898095322	1322.57575370156	1324.80277292747	1098.86368777117	1038.71894141825	1019.51804149563	990.675996089708	1152.24675435933	1086.11597330877	1024.8589742657	936.430821442143	1057.35935226341
Smp_132180	4163.69543231848	4777.50210478803	4685.76665423753	2131.58819403019	2297.78437724954	1026.37472928275	1095.46951291467	1441.32997269015	1449.07354912066	1621.88098492591	1148.35304726131	1010.53236762951	742.049757820465	644.34453374808	712.750931501059	832.889842427535	654.196868731877	789.479105051622	897.403883558689	694.7793894769	739.510354438271	707.818602122934	826.684056143928
Smp_132200	1548.66131538978	1885.62036198353	1806.4928341213	1106.33443415716	1083.86055530639	706.380911245499	677.222878551267	663.567332180691	648.21152655321	865.056640007443	850.334463123563	1292.46353182569	1121.07086256928	1070.10611356982	862.853445552275	1141.36756184514	686.539185837723	1242.17210988732	2434.39396037191	1856.23288694581	1221.98912765794	1265.06088671351	1749.38524062185
Smp_132210	305.387321511731	276.199340433058	363.690340825822	279.614661783555	462.891831004697	1003.51802799438	784.698019889231	1044.73275322402	807.499000655023	1119.20210329044	1142.10714879135	2511.26333903955	874.787106740936	1260.17824741881	2707.50949873515	2596.53142447716	2594.73589508261	1043.1621415779	3446.8241980663	3230.09634836625	2834.97121149163	3052.19294735309	3121.72761144435
Smp_132230	44.6908275383021	110.479736173223	49.9458688561574	251.577419274093	152.073973298373	127.344478606662	145.026696745205	72.5294525871918	167.030615203984	229.292121447756	112.426172459149	113.843938036459	87.9584842244086	79.8302962165763	75.523277510046	93.6070320991355	56.5990549352298	207.757659224111	116.017960636869	109.867222733546	91.4858170439098	100.017845952154	117.094058943899
Smp_132240	2761.52071830425	2935.17785562915	2740.69162061393	1769.37733134038	1804.87794625174	856.582091140535	1320.77884535811	976.832840163668	1175.85128451546	1396.59746699997	1091.24768982174	1484.65888604018	834.805977548023	912.346242475158	1093.19944195792	1273.80023793994	1120.95530878215	1056.28367794995	2159.71895954787	2216.17883571096	1991.99475444418	2038.82532133237	2147.50504103111
Smp_132250	30.4145909635667	59.7187763098504	34.469684140165	219.751360209298	162.07883996274	1644.59407841595	1560.33187123189	1652.7456110826	1111.6938296689	1199.37417372672	869.964429743415	160.720853698531	91.1569745598416	172.965641802582	72.6911546034192	90.9477414145009	77.9155821186281	251.496113797608	191.380054725776	155.906820831413	169.902231652975	149.477220324098	147.538514269313
